"/温度","_id","Al","B","C","Cb","Co","Cr","Fe","Hf","Mn","Mo","Nb","Ni","Re","Si","Ta","Ti","W","Zr","保温/保温时间","保温/拉伸温度","保温/第二次时效温度","冷却/油冷","冷却/空冷","力学性能/抗拉强度","固溶/固溶温度","固溶处理/时间","固溶处理/温度","固溶热处理/加热时间","固溶热处理/加热温度","固溶热处理/升温速度","固溶热处理/炉冷时间","固溶热处理/炉冷温度","固溶热处理/第一次保温时间","固溶热处理/第一次保温温度","固溶热处理/第三次保温时间","固溶热处理/第三次保温温度","固溶热处理/第二次保温时间","固溶热处理/第二次保温温度","固溶热处理/第四次保温时间","固溶热处理/第四次保温温度","备注","拉伸实验/测试温度","拉伸测试/变形量","拉伸测试/应变速率","拉伸测试/测试温度","拉伸测试/温度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/低温时效温度","时效/拉伸塑形应变","时效/第一次时效时间","时效/高温时效温度","时效1/时效时间","时效1/时效温度","时效处理/时间","时效处理/温度","材料牌号","棒料拉伸测试/温度","油淬/第一次时效温度","油淬/第二次时效时间","测试温度/温度","炉冷/温度","热处理工艺/一次空冷温度","热处理工艺/二次空冷温度","热处理工艺/冷却时间","热处理工艺/冷去时间","热处理工艺/加热时间","热处理工艺/加热温度","热处理工艺/炉冷温度","热处理工艺/空冷温度","热挤压/热挤压温度","热等静压/压力","热等静压/时间","热等静压/温度","热轧/热轧时间","热轧/热轧温度","片料拉伸测试/温度","直径/坯料直径","空冷热处理1/时间","空冷热处理1/温度","空冷热处理2/时间","空冷热处理2/温度","空冷热处理3/时间","空冷热处理3/温度","试样放置于高温/时间","试样放置于高温/温度","试样置于高温/放置温度","退火/退火时间","退火/退火温度","重量/铸锭重量"
,"ObjectId(""5b4d8313e6b1a815d464efb6"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"623.27754263334Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"6.348%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8318e6b1a815d464efb8"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"356.61321765398Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"8.0%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d831de6b1a815d464efba"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"673.14143205887Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"4.453%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8322e6b1a815d464efbc"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"552.7178208258Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"7.61%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8326e6b1a815d464efbe"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"489.61871476492Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"7.87%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d832be6b1a815d464efc0"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"580.91641932595Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"7.16%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8330e6b1a815d464efc2"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"655.39612567836Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"4.99%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d833ae6b1a815d464efc4"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"391.61910114333Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.466%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d833fe6b1a815d464efc6"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1045.3292119637Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"9.07%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8344e6b1a815d464efc8"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1045.8771667925Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"7.9%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8349e6b1a815d464efca"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"297.202269095Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.372%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d834ee6b1a815d464efcc"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"681.50828079172Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"1.51%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8353e6b1a815d464efce"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1012.494072604Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"11.9%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8357e6b1a815d464efd0"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"199.32910658775Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.188%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d835ce6b1a815d464efd2"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1048.2797379652Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"10.2%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8361e6b1a815d464efd4"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1032.3047471856Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"6.99%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8366e6b1a815d464efd6"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1047.837159065Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"11.1%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d836be6b1a815d464efd8"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"489.49226365057Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.6509%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8370e6b1a815d464efda"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"101.41379370906Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.094%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8375e6b1a815d464efdc"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"622.26593371854Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"1.017%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d837ae6b1a815d464efde"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"716.21911168092Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"2.1%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d837fe6b1a815d464efe0"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"555.87909868456Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.834%","0.000001s-1",,"760℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8388e6b1a815d464efe2"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"880.2683573649Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"2.92%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d838de6b1a815d464efe4"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"980.7126925306Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"5.09%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8392e6b1a815d464efe6"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"904.54697132018Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"3.377%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d8397e6b1a815d464efe8"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"932.32406610583Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"3.83%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d839ce6b1a815d464efea"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"496.53137568275Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.56%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83a1e6b1a815d464efec"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"699.27466235796Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.929%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83a6e6b1a815d464efee"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"590.94820773108Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.654%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83abe6b1a815d464eff0"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"391.64017632905Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.421%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83b0e6b1a815d464eff2"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"963.47319060749Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"4.55%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83b4e6b1a815d464eff4"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"849.01385693461Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"2.42%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83b9e6b1a815d464eff6"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"297.18119390927Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.417%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83bee6b1a815d464eff8"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"800.37232828114Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"1.7%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83c3e6b1a815d464effa"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1015.1706211911Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"6.22%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83c8e6b1a815d464effc"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"195.80955057166Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"0.233%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83cde6b1a815d464effe"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"1001.4085249126Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"5.73%","0.000001s-1",,"640℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83d7e6b1a815d464f000"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"800.28802753824Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"1.88%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ObjectId(""5b4d83dce6b1a815d464f002"")","4.9","0.16","0.l5",,"13.2","14.3wt.%",,,,"3.3",,"balance",,,,"3.7",,"0.04",,,,,,"848.82418026309Mpa",,"24h","1232℃",,,,,,,,,,,,,,"",,"2.833%","0.000001s-1",,"30℃","Jensen R R, Howson T E, Tien J K. Very Slow Strain Rate Stress-Strain Behavior and Resisting Stress for Creep in a Nickel-Base Superalloy[C]// Superalloys. 1980:679-688.","10.11961/mater0203.MGI.20171221.db.0011","尹海清","摘录","邓正华","2018-01-08",,,,,,,"46h","982℃","Udimet-115",,,,,"1000℃",,,,,,,,,,,,,,,,,,,,,,,,,,,,
